id,loan_amnt,int_rate,estimated_default_prob,expected_profit
139930069,40000,15.02,0.44208105712806,3351.9770087746156
139976704,2800,15.02,0.44209266476713,234.63350890553585
139038622,11000,15.02,0.442095131292452,921.770424078611
139492122,7500,15.02,0.442107143865536,628.4663024354737
139337003,5000,15.02,0.442108924681218,418.9761975644053
139608231,33000,15.02,0.44211423293637,2765.2165930275887
140463258,5000,15.02,0.442131359576612,418.9593489579644
139856767,1750,15.02,0.442134481622537,146.63495150551617
139655751,35300,15.02,0.442146991323295,2957.770123184411
140238950,15000,15.02,0.442150719444004,1256.834429092659
139728527,36000,15.02,0.442156082815298,3016.3736290011207
139494556,12800,15.02,0.442157425159263,1072.4858206858073
140059155,7000,15.02,0.442160406614886,586.5125484851089
140646686,10000,15.02,0.442189489667665,837.8313865191672
140125257,6000,15.02,0.442220956526401,502.6704739784074
140286219,26000,15.02,0.442225187523536,2178.222197683087
139659928,5000,15.02,0.442235857617304,418.8808709294047
140417317,28000,15.02,0.442242408012469,2345.705328862761
140203343,3000,15.02,0.442246599459176,251.32368228369532
139557221,15000,15.02,0.442252063681803,1256.6061005248978
138874576,5000,15.02,0.442259908169602,418.862808964629
140540796,30000,15.02,0.442284628478967,2513.065464073775
138147281,9350,15.02,0.442288074919492,783.2338962253131
139427383,6500,15.02,0.442289111465296,544.4931404764314
140101206,21500,15.02,0.442294835492701,1800.9972877434209
140976917,6025,15.02,0.442302684041671,504.6909745630696
138826056,5000,15.02,0.4423067839419,418.8276052596332
139963977,5500,15.02,0.442312172667041,460.7059141597575
139490664,6000,15.02,0.442313419836946,502.58714604294425
140794217,32000,15.02,0.442313676171712,2680.463546848283
139538588,11000,15.02,0.442331567118062,921.379784807538
139805044,9100,15.02,0.442363188262434,762.18914701914
139979096,4800,15.02,0.442363714806767,402.0334561729133
139924652,1200,15.02,0.442368651658811,100.50747422501591
139831592,8000,15.02,0.442372828590608,670.0448091655254
140742065,2000,15.02,0.442405811318956,167.5012942797856
140346445,5000,15.02,0.442406513215251,418.75270857534645
140936369,35000,15.02,0.442410637670202,2931.2472777677485
139587202,8000,15.02,0.442419845407919,669.9883137578445
139966961,10000,15.02,0.442428701826922,837.4720898559632
140567087,10000,15.02,0.44243664264413,837.4601627485168
138820033,17000,15.02,0.442443359915004,1423.665124793029
140111377,5000,15.02,0.442443613661082,418.72484614052746
140572312,20000,15.02,0.442455939053325,1674.862359083812
139711018,10000,15.02,0.442457647753115,837.4286130748212
140240529,15000,15.02,0.442458436171435,1256.141143305757
140423925,5600,15.02,0.442461572176041,468.9567224112884
140684380,40000,15.02,0.442468652296158,3349.648337004682
140309128,5000,15.02,0.442483564773452,418.69484285513755
141020091,6000,15.02,0.44249613913843,502.4224794084469
140700514,2000,15.02,0.44251080356848,167.4697546080286
140622503,7000,15.02,0.442511907491316,586.1429804636305
138583986,2500,15.02,0.442522261227121,209.33289090921605
140137236,4000,15.02,0.442525392279024,334.9307443187624
139648067,7500,15.02,0.442546651462117,627.9711971279252
139149691,4200,15.02,0.442548976929334,351.66240339389896
140568542,24000,15.02,0.442560475800505,2009.4579968343394
139482471,32750,15.02,0.442567200717229,2742.039811311915
140411681,11000,15.02,0.442579031679446,920.9709238592193
139427967,35000,15.02,0.442583199658758,2930.3401193939094
139929084,3000,15.02,0.442583365633271,251.17193544564813
140413932,13000,15.02,0.442598051074089,1088.3830454727338
141066436,6025,15.02,0.442606547807116,504.4159915292114
139701864,7000,15.02,0.442609842870046,586.0400112064336
140740973,40000,15.02,0.442613935556234,3348.7754751781463
139587342,21000,15.02,0.442632345937047,1758.0490544453664
140285198,5000,15.02,0.442636582575402,418.57992648587316
139146496,20000,15.02,0.442665327344386,1674.2333566574644
138928367,3000,15.02,0.442668084631714,251.1337610649497
139877815,30000,15.02,0.442677896956712,2511.293396313056
139815245,3600,15.02,0.442698692125236,301.3439631940424
139343447,3000,15.02,0.442729805004976,251.10594986475786
140798368,20000,15.02,0.442735371765331,1674.0229432169456
140759457,20000,15.02,0.44273995745564,1674.0091678032575
140705999,2000,15.02,0.442745586941097,167.39922568289444
140629059,2400,15.02,0.442745990936233,200.87892518730672
139534981,6500,15.02,0.442753614084547,544.0396465692568
139438603,5000,15.02,0.442761037033441,418.4864611878859
140905744,40000,15.02,0.442765924749657,3347.8623241040614
139647942,3000,15.02,0.442766324207687,251.08949431201623
140058677,40000,15.02,0.442781165261423,3347.77075910937
140835857,35000,15.02,0.44278196502088,2929.295209885234
140833012,38400,15.02,0.442787869597554,3213.8212602795797
140575335,6000,15.02,0.44279619415356,502.15206982881176
139553294,4550,15.02,0.442802826619344,380.7941202600741
140495401,4800,15.02,0.442825050230941,401.7008517855008
140349454,8250,15.02,0.442849795553586,690.392675839774
139695506,10000,15.02,0.442859534003969,836.8249799260386
140858917,4500,15.02,0.442878587209141,376.5583629053416
140077509,15000,15.02,0.442878597344161,1255.1945201836052
140411037,9000,15.02,0.442891593245547,753.0991442506695
139625784,5000,15.02,0.442899669890143,418.38234791250255
140641063,30000,15.02,0.44290536054565,2510.2684453813013
140979139,7200,15.02,0.442910929937149,602.4584039287696
140576070,6000,15.02,0.442913774057025,502.04610681980904
140006146,12000,15.02,0.442922488425789,1004.076506861358
140561276,3600,15.02,0.442924916903601,301.2216389318849
139718813,9600,15.02,0.442968949836147,803.1942118522629
139721030,10000,15.02,0.442973964756995,836.6531049349935
139299175,6025,15.02,0.442986407344042,504.0722357419726
140425954,10000,15.02,0.443038464726215,836.5562259812251
140794533,24500,15.02,0.443044905806908,2049.5390511211594
140377820,2075,15.02,0.443045472697696,173.5832327516726
139693023,35000,15.02,0.443062416325234,2927.820877378245
140799580,6000,15.02,0.443062842712387,501.91176614759684
139507000,5000,15.02,0.443065570020624,418.25775691451133
138064203,35000,15.02,0.443092582764233,2927.662292408427
140982395,7500,15.02,0.443101990249603,627.3456079838222
140214470,2000,15.02,0.443103571657736,167.29168707401607
139264326,35000,15.02,0.443114601099004,2927.546542022536
140662620,30000,15.02,0.443116590985847,2509.3166410177732
140984588,23500,15.02,0.44312415621665,1965.6046658020903
139406882,40000,15.02,0.443136567782323,3345.635500763803
140845473,8000,15.02,0.443143555795115,669.1187033565898
138414341,8000,15.02,0.443148322551201,669.1129756224768
140800846,4200,15.02,0.443148685380892,351.2840833143181
140765484,35000,15.02,0.443148869816083,2927.3663913768514
140889834,16000,15.02,0.443184586908626,1338.13880074119
140654465,5000,15.02,0.443209861915784,418.1493937012462
139727368,5000,15.02,0.443221169850734,418.14090144209877
138787833,25000,15.02,0.443224917731597,2090.690433917853
139794700,40000,15.02,0.443235018986484,3345.044005929204
